CITY,TEAM,ROOF_TYPE,CAPACITY,LATITUDE,LONGITUDE,REGION,COLOR1,SCHEDULE DATE,SCHEDULE SEASON,HOME SCORE,AWAY SCORE,STADIUM,WIN_LOSS
Arlington,Dallas Cowboys,Retractable,80000.0,32.74778,-97.09277,South,royalblue,11/01/2015,2015,12.0,13.0,Cowboys Stadium,L
Arlington,Dallas Cowboys,Retractable,80000.0,32.74778,-97.09277,South,royalblue,11/08/2015,2015,27.0,33.0,Cowboys Stadium,L
Arlington,Dallas Cowboys,Retractable,80000.0,32.74778,-97.09277,South,royalblue,11/26/2015,2015,14.0,33.0,Cowboys Stadium,L
Arlington,Dallas Cowboys,Retractable,80000.0,32.74778,-97.09277,South,royalblue,12/19/2015,2015,16.0,19.0,Cowboys Stadium,L
Arlington,Dallas Cowboys,Retractable,80000.0,32.74778,-97.09277,South,royalblue,01/03/2016,2015,23.0,34.0,Cowboys Stadium,L
Arlington,Dallas Cowboys,Retractable,80000.0,32.74778,-97.09277,South,royalblue,09/11/2016,2016,19.0,20.0,Cowboys Stadium,L
Arlington,Dallas Cowboys,Retractable,80000.0,32.74778,-97.09277,South,royalblue,09/25/2016,2016,31.0,17.0,Cowboys Stadium,W
Arlington,Dallas Cowboys,Retractable,80000.0,32.74778,-97.09277,South,royalblue,10/09/2016,2016,28.0,14.0,Cowboys Stadium,W
Arlington,Dallas Cowboys,Retractable,80000.0,32.74778,-97.09277,South,royalblue,10/30/2016,2016,29.0,23.0,Cowboys Stadium,W
Arlington,Dallas Cowboys,Retractable,80000.0,32.74778,-97.09277,South,royalblue,11/20/2016,2016,27.0,17.0,Cowboys Stadium,W
Arlington,Dallas Cowboys,Retractable,80000.0,32.74778,-97.09277,South,royalblue,11/24/2016,2016,31.0,26.0,Cowboys Stadium,W
Arlington,Dallas Cowboys,Retractable,80000.0,32.74778,-97.09277,South,royalblue,12/18/2016,2016,26.0,20.0,Cowboys Stadium,W
Arlington,Dallas Cowboys,Retractable,80000.0,32.74778,-97.09277,South,royalblue,12/26/2016,2016,42.0,21.0,Cowboys Stadium,W
Houston,Houston Texans,Retractable,71500.0,29.68493,-95.41092,South,darkred,09/13/2015,2015,20.0,27.0,Reliant Stadium,L
Houston,Houston Texans,Retractable,71500.0,29.68493,-95.41092,South,darkred,09/27/2015,2015,19.0,9.0,Reliant Stadium,W
Houston,Houston Texans,Retractable,71500.0,29.68493,-95.41092,South,darkred,10/08/2015,2015,20.0,27.0,Reliant Stadium,L
Houston,Houston Texans,Retractable,71500.0,29.68493,-95.41092,South,darkred,11/01/2015,2015,20.0,6.0,Reliant Stadium,W
Houston,Houston Texans,Retractable,71500.0,29.68493,-95.41092,South,darkred,11/22/2015,2015,24.0,17.0,Reliant Stadium,W
Houston,Houston Texans,Retractable,71500.0,29.68493,-95.41092,South,darkred,11/29/2015,2015,24.0,6.0,Reliant Stadium,W
Houston,Houston Texans,Retractable,71500.0,29.68493,-95.41092,South,darkred,12/13/2015,2015,6.0,27.0,Reliant Stadium,L
Houston,Houston Texans,Retractable,71500.0,29.68493,-95.41092,South,darkred,01/03/2016,2015,30.0,6.0,Reliant Stadium,W
Houston,Houston Texans,Retractable,71500.0,29.68493,-95.41092,South,darkred,09/11/2016,2016,23.0,14.0,Reliant Stadium,W
Houston,Houston Texans,Retractable,71500.0,29.68493,-95.41092,South,darkred,09/18/2016,2016,19.0,12.0,Reliant Stadium,W
Houston,Houston Texans,Retractable,71500.0,29.68493,-95.41092,South,darkred,10/02/2016,2016,27.0,20.0,Reliant Stadium,W
Houston,Houston Texans,Retractable,71500.0,29.68493,-95.41092,South,darkred,10/16/2016,2016,26.0,23.0,Reliant Stadium,W
Houston,Houston Texans,Retractable,71500.0,29.68493,-95.41092,South,darkred,10/30/2016,2016,20.0,13.0,Reliant Stadium,W
Houston,Houston Texans,Retractable,71500.0,29.68493,-95.41092,South,darkred,11/27/2016,2016,13.0,21.0,Reliant Stadium,L
Houston,Houston Texans,Retractable,71500.0,29.68493,-95.41092,South,darkred,12/18/2016,2016,21.0,20.0,Reliant Stadium,W
Houston,Houston Texans,Retractable,71500.0,29.68493,-95.41092,South,darkred,12/24/2016,2016,12.0,10.0,Reliant Stadium,W
Green Bay,Green Bay Packers,Open,72928.0,44.50117,-88.06223,Midwest,gold,09/20/2015,2015,27.0,17.0,Lambeau Field,W
Green Bay,Green Bay Packers,Open,72928.0,44.50117,-88.06223,Midwest,gold,09/28/2015,2015,38.0,28.0,Lambeau Field,W
Green Bay,Green Bay Packers,Open,72928.0,44.50117,-88.06223,Midwest,gold,10/11/2015,2015,24.0,10.0,Lambeau Field,W
Green Bay,Green Bay Packers,Open,72928.0,44.50117,-88.06223,Midwest,gold,10/18/2015,2015,27.0,20.0,Lambeau Field,W
Green Bay,Green Bay Packers,Open,72928.0,44.50117,-88.06223,Midwest,gold,11/15/2015,2015,16.0,18.0,Lambeau Field,L
Green Bay,Green Bay Packers,Open,72928.0,44.50117,-88.06223,Midwest,gold,11/26/2015,2015,13.0,17.0,Lambeau Field,L
Green Bay,Green Bay Packers,Open,72928.0,44.50117,-88.06223,Midwest,gold,12/13/2015,2015,28.0,7.0,Lambeau Field,W
Green Bay,Green Bay Packers,Open,72928.0,44.50117,-88.06223,Midwest,gold,01/03/2016,2015,13.0,20.0,Lambeau Field,L
Green Bay,Green Bay Packers,Open,72928.0,44.50117,-88.06223,Midwest,gold,09/25/2016,2016,34.0,27.0,Lambeau Field,W
Green Bay,Green Bay Packers,Open,72928.0,44.50117,-88.06223,Midwest,gold,10/09/2016,2016,23.0,16.0,Lambeau Field,W
Green Bay,Green Bay Packers,Open,72928.0,44.50117,-88.06223,Midwest,gold,10/16/2016,2016,16.0,30.0,Lambeau Field,L
Green Bay,Green Bay Packers,Open,72928.0,44.50117,-88.06223,Midwest,gold,10/20/2016,2016,26.0,10.0,Lambeau Field,W
Green Bay,Green Bay Packers,Open,72928.0,44.50117,-88.06223,Midwest,gold,11/06/2016,2016,26.0,31.0,Lambeau Field,L
Green Bay,Green Bay Packers,Open,72928.0,44.50117,-88.06223,Midwest,gold,12/04/2016,2016,21.0,13.0,Lambeau Field,W
Green Bay,Green Bay Packers,Open,72928.0,44.50117,-88.06223,Midwest,gold,12/11/2016,2016,38.0,10.0,Lambeau Field,W
Green Bay,Green Bay Packers,Open,72928.0,44.50117,-88.06223,Midwest,gold,12/24/2016,2016,38.0,25.0,Lambeau Field,W
