Unnamed: 0,schedule_date,schedule_season,TEAM, score Home,Score Away,stadium,win/loss,CITY,ROOF_TYPE,CAPACITY,LATITUDE,LONGITUDE,REGION, COLOR 1,  COLOR 2
11782.0,11/27/2016,2016.0,New Orleans Saints,49.0,21.0,Louisiana Superdome,W,New Orleans,Dome,72968.0,29.951159999999998,-90.08128,South,black,
11796.0,12/04/2016,2016.0,New Orleans Saints,13.0,28.0,Louisiana Superdome,L,New Orleans,Dome,72968.0,29.951159999999998,-90.08128,South,black,
11844.0,12/24/2016,2016.0,New Orleans Saints,31.0,24.0,Louisiana Superdome,W,New Orleans,Dome,72968.0,29.951159999999998,-90.08128,South,black,
11902.0,09/17/2017,2017.0,New Orleans Saints,20.0,36.0,Mercedes-Benz Superdome,L,New Orleans,Dome,72968.0,29.951159999999998,-90.08128,South,black,
11963.0,10/15/2017,2017.0,New Orleans Saints,52.0,38.0,Mercedes-Benz Superdome,W,New Orleans,Dome,72968.0,29.951159999999998,-90.08128,South,black,
11989.0,10/29/2017,2017.0,New Orleans Saints,20.0,12.0,Mercedes-Benz Superdome,W,New Orleans,Dome,72968.0,29.951159999999998,-90.08128,South,black,
12002.0,11/05/2017,2017.0,New Orleans Saints,30.0,10.0,Mercedes-Benz Superdome,W,New Orleans,Dome,72968.0,29.951159999999998,-90.08128,South,black,
12033.0,11/19/2017,2017.0,New Orleans Saints,34.0,31.0,Mercedes-Benz Superdome,W,New Orleans,Dome,72968.0,29.951159999999998,-90.08128,South,black,
12063.0,12/03/2017,2017.0,New Orleans Saints,31.0,21.0,Mercedes-Benz Superdome,W,New Orleans,Dome,72968.0,29.951159999999998,-90.08128,South,black,
12093.0,12/17/2017,2017.0,New Orleans Saints,31.0,19.0,Mercedes-Benz Superdome,W,New Orleans,Dome,72968.0,29.951159999999998,-90.08128,South,black,
12110.0,12/24/2017,2017.0,New Orleans Saints,23.0,13.0,Mercedes-Benz Superdome,W,New Orleans,Dome,72968.0,29.951159999999998,-90.08128,South,black,
,,,,,,,,Miami,,,25.95801,-80.23889,South,orange,blue
,,,,,,,,Philadelphia,,,39.90147,-75.16729000000001,North East,,
,,,New York Giants/ NewYork Jets,,,,,East Rutherford,Open,82500.0,40.81361,-74.07444,North East,white,
